LON,LAT,EDO,CLAVE,ESTACION,feb-22
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0.2
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",1.3
-108.480833,25.806667,SIN,ENASI,"EstaciÛn Naranjo, Sin.",2.0
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidromÈtrica, Sin.",2.0
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",2.0
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidromÈtrica de Gustavo Diaz Ord·z, Sin.",7.0
-107.911111,25.856667,SIN,GDOSI,"Gustavo DÌaz Ordaz, Sin.",7.0
-108.091667,25.469444,SIN,GMCSI,"Guam˙chil, Sin.",0.2
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0.0
-109.333333,25.983333,SIN,HDZSI,"Higuera de Zaragoza, Sin.",1.5
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",2.3
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",4.0
-106.807222,24.571667,SIN,JLPSI,"JosÈ LÛpez Portillo, Sin.",4.0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",2.0
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de DomÌnguez, Sin.",2.0
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",3.0
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",4.0
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",1.5
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatl·n, Sin.",0.0
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiac·n, Sin.",2.3
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",1.5
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0.0
-107.755833,25.124722,SIN,RAVSI,"EstaciÛn Rancho Viejo, Sin.",0.0
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0.0
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",3.5
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",1.0
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",0.4
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",2.0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini VizcaÌno, Sin.",7.0
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",3.2
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0.1
-109.070278,25.590833,SIN,TOPOLOBAMPOmar,"Topolobampo, Sin. SEMAR*",1.5
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0.0
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",4.0
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",1.2
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",16.6
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",42.7
-100.021667,21.936111,SLP,CDFERNANDEZ,"Ciudad Fern·ndez, S.L.P. SMN*",3.4
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",3.0
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",4.8
-100.940278,21.811111,SLP,GOGORRON,"GogorrÛn, S.L.P. SMN*",0.0
-100.820556,21.88,SLP,IVGSL,"ValentÌn Gama, S.L.P.",0.5
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",14.9
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",51.0
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",85.0
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",0.7
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",0.3
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",2.5
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",34.6
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",76.0
-99.995,21.931389,SLP,RVDSL,"Observatorio de RÌo Verde, S.L.P.",6.2
-101.683333,22.633333,SLP,SDHSL,"Salinas, S.L.P.",0.0
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",11.0
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis PotosÌ, S.L.P.",12.4
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",17.9
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",33.7
-99.146111,21.822222,SLP,TANCHACHIN,"TanchachÌn, S.L.P. SGT*",0.3
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",49.4
-100.548333,21.629444,SLP,TIESL,"La MuÒeca, S.L.P.",6.1
-98.773333,22.003611,SLP,TMISL,"Observatorio de TamuÌn, S.L.P.",37.5
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",82.4
-99.146111,21.8225,SLP,TNCSL,"TanchachÌn, S.L.P.",0.3
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",1.5
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",0.0
-108.937778,27.021667,SON,ALMSO,"¡lamos, Son.",0.3
-111.733333,30.716667,SON,ALTSO,"Observatorio de Altar, Son.",0.0
-109.8925,27.8225,SON,AOBSO,"¡lvaro ObregÛn, Son.",0.0
-109.106667,27.226111,SON,ARCSO,"Adolfo RuÌz CortÌnes, Son.",1.5
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",0.3
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Luj·n, Son.",0.0
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",0.0
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",2.0
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",4.0
-108.860833,27.421667,SON,BICSO,"Bicentenario, Son. SGT*",1.0
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",0.0
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",12.0
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",0.0
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",4.9
-109.938056,27.5,SON,COBSO,"Observatorio de Ciudad ObregÛn, Son.",0.0
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",2.8
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",0.3
-110.8,27.95,SON,EMPALMEob,"Observatorio de Empalme, Son. SMN*",0.0
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0.0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0.0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0.0
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0.8
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",17.0
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",0.8
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0.0
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",1.6
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",2.6
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",1.2
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",6.2
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",0.0
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",7.4
-109.930556,27.372222,SON,OBOSO,"Observatorio Cd. ObregÛn, Son. SMN*",0.0
-110.706111,29.229722,SON,ORGSO,"El OrÈgano, Son.",0.0
-109.083333,29.433333,SON,PDNSO,"Paso N·cori, Son.",3.5
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",4.3
-113.304722,31.68,SON,PINACATE,"El Pinacate, Son. SMN*",0.0
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",0.0
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto PeÒasco, Son.",0.0
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0.0
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",3.0
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",11.0
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",0.0
-114.783333,32.483333,SON,SLCSO,"San Luis RÌo Colorado, Son.",0.0
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",0.0
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",0.0
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",0.0
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",0.2
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",5.5
-91.535,17.756667,TAB,BALANCANHM,"Balanc·n, Tab. SGT*",251.4
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",184.5
-93.376389,18.001111,TAB,CARTB,"C·rdenas, Tab.",114.5
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",210.5
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",168.9
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",167.6
-93.066667,17.966667,TAB,GONZALEZ,"Gonz·lez, Tab. SGT*",169.9
-93.01,17.86,TAB,LALAGARTERA,"La Lagartera, Tab. SGT*",254.6
-92.92,17.75,TAB,LOSAGAVES,"Los Agaves, Tab. SGT*",275.6
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",308.9
-92.6,17.766667,TAB,MACUSPANAHM,"Macuspana, Tab. SGT*",300.5
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",124.5
-92.7425,17.404444,TAB,OXOLOTANCFE,"Oxolot·n, Tab. CFE*",275.9
-92.75,17.380556,TAB,OXOTB,"Oxolot·n, Tab.",387.6
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",108.3
-93.390278,17.769167,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",190.6
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",265.0
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",168.3
-93.383333,17.815278,TAB,PTESOLIDARIDAD,"Puente Solidaridad, Tab. SGT*",95.5
-92.930556,17.546389,TAB,PUYACATENGO,"Puyacatengo, Tab. SGT*",115.2
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",379.5
-93.283333,18,TAB,SAMARIA,"Samaria, Tab. SGT*",217.5
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",224.7
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",123.6
-92.7775,17.461111,TAB,TAPIJULAPA,"Tapijulapa, Tab. SGT*",330.6
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",399.8
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",391.4
-93.02,18.25,TAB,TECOLUTA,"Tecoluta, Tab. SGT*",165.7
-92.333889,17.840556,TAB,TEPETITAN,"Tepetit·n, Tab. SGT*",431.3
-98.370556,24.046667,TAMPS,ABASOLO,"Abasolo, Tamps. SGT*",2.3
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",0.3
-99.148889,22.986944,TAMPS,AHLTP,"Ahualulco, Tamps.",19.6
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",9.4
-99.215278,24.103333,TAMPS,BARRETALI,"Barretal Uno, Tamps. SGT*",1.0
-99.214444,24.102778,TAMPS,BARRETALII,"Barretal Dos, Tamps. SGT*",9.1
-99.123056,24.080556,TAMPS,BR1TP,"El Barretal Uno, Tamps.",7.1
-99.215,24.1025,TAMPS,BRRTP,"El Barretal, Tamps.",8.1
-98.5975,26.238056,TAMPS,CDOTP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",12.7
-99.92,22.58,TAMPS,CIUDADMANTE,"Ciudad Mante, Tamps. SMN*",9.7
-98.8,26.25,TAMPS,CMGTP,"S-J-2-11 Camargo, Tamps.",15.2
-99.148611,26.430556,TAMPS,CMRTP,"Mier, Tamps.",7.6
-98.814167,25.030833,TAMPS,CNDTP,"C·ndido Aguilar, Tamps.",19.2
-97.817778,25.966389,TAMPS,CONTP,"Control, Tamps.",52.5
-98.935833,23.939167,TAMPS,CORTP,"Corona, Tamps.",0.3
-99.166667,23.716667,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",13.3
-99.1875,23.730278,TAMPS,CVTTP,"Ciudad Victoria, Tamps.",13.7
-99.078611,23.384444,TAMPS,ENNTP,"La Encantada, Tamps.",15.2
-98.691667,22.605,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",4.9
-98.158333,24.843889,TAMPS,FDOTP,"San Fernando, Tamps.",21.5
-99.154722,23.046667,TAMPS,GOMEZFARIAS,"GÛmez FarÌas, Tamps. SGT*",22.8
-98.405278,22.798611,TAMPS,GONZALEZTP,"Gonz·lez, Tamps. SGT*",10.1
-99.375278,23.4075,TAMPS,JAUMAVE,"Jaumave, Tamps. SMN*",18.2
-97.953333,23.166389,TAMPS,LAETP,"La Esperanza, Tamps.",37.4
-99.548333,26.816944,TAMPS,LASTORTILLASC,"Las Tortillas RÌo Salado, Tamps. CILA*",0.0
-99.233611,26.408889,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",10.8
-99.120556,22.852778,TAMPS,LSRTP,"La Servilleta, Tamps.",10.4
-99.551111,24.566667,TAMPS,MAGTP,"Magueyes, Tamps.",23.9
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",30.6
-97.844167,22.283889,TAMPS,MDRTP,"Madero, Tamps.",11.0
-98.586389,25.1175,TAMPS,MENTP,"Mendez, Tamps.",23.0
-99.040833,26.374167,TAMPS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",5.0
-98.916111,26.242222,TAMPS,MGOTP,"Marte R. GÛmez, Tamps.",17.1
-98.705556,22.795833,TAMPS,MGSTP,"MagiscatzÌn Dos, Tamps.",9.0
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",21.7
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",17.1
-99.53,27.44,TAMPS,NUEVOLAREDO,"Nuevo Laredo, Tamps. SGT*",0.0
-98.633889,22.494444,TAMPS,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",8.0
-99.490278,27.495556,TAMPS,NVLTP,"Nuevo Laredo, Tamps.",0.0
-98.9,24.05,TAMPS,PADTP,"Padilla, Tamps.",13.9
-97.8,25.8,TAMPS,PANTP,"Pueblo An·huac, Tamps.",45.8
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",16.5
-98.867778,24.115,TAMPS,PILON,"PilÛn, Tamps. SGT*",9.3
-99.019167,24.208056,TAMPS,PILTP,"PilÛn, Tamps.",8.9
-99.555833,24.2475,TAMPS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",16.8
-99.219444,26.406111,TAMPS,PLASBLANCAS,"Presa Las Blancas, Tamps. SGT*",10.3
-99.5975,24.184167,TAMPS,PTODEVALLES,"Puerto de Valles, Tamps. SGT*",16.5
-98.666667,23.961389,TAMPS,PVGUERRERO,"Presa Vicente Guerrero, Tamps. SGT*",13.6
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",16.2
-99.026111,22.843056,TAMPS,RFRTP,"RÌo FrÌo, Tamps.",5.4
-98,25.966667,TAMPS,RIBTP,"RÌo Bravo, Tamps.",38.1
-97.991944,23.259444,TAMPS,RSPTP,"Rep˙blica EspaÒola, Tamps.",41.9
-98.285833,26.079722,TAMPS,RYATP,"S-J-3-42 Reynosa, Tamps.",28.0
-98.883333,26.166667,TAMPS,RYNTP,"S-J-2-9 Reynosa, Tamps.",27.9
-99.093056,23.031389,TAMPS,SBNTP,"Sabinas, Tamps.",20.3
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",6.0
-98.787222,23.083611,TAMPS,SGBTP,"San Gabriel, Tamps.",15.3
-98.208889,23.762222,TAMPS,SLMTP,"Observatorio de Soto la Marina, Tamps.",35.0
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",0.0
-98.158889,24.841944,TAMPS,SNFERNANDO,"San Fernando, Tamps. SGT*",23.3
-98.574722,25.135556,TAMPS,SNLORENZO,"San Lorenzo, Tamps. SGT*",24.6
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",20.5
-97.876111,22.238333,TAMPS,TMPTP,"Tampico, Tamps.",4.8
-98.422778,22.423889,TAMPS,TMSTP,"TamesÌ, Tamps.",6.5
-97.804167,25.906111,TAMPS,VCATP,"Villa C·rdenas, Tamps.",44.0
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",10.9
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",43.6
-99.551111,24.566667,TAMPS,VSMTP,"Victoria San Marcos, Tamps.",7.8
-98.131111,19.428611,TLAX,APITL,"Apizaco, Tlax.",17.0
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",8.1
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",6.4
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",10.1
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",6.0
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",2.8
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",8.0
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",2.4
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",0.2
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",7.0
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",51.6
-96.583333,19.495278,VER,ACTOPANVER,"Actopan, Ver. SGT*",8.2
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",8.1
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",185.0
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",9.0
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",99.2
-96.736111,19.621667,VER,ALUVC,"Alto Lucero, Ver.",42.8
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",22.6
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",152.0
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",62.5
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",226.0
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",10.1
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",98.3
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",18.1
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",119.2
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",12.5
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",37.3
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",56.9
-96.923056,18.89,VER,CORDOBASGT,"CÛrdoba, Ver. SGT*",36.3
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",31.3
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",0.0
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",21.0
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",0.0
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",24.5
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",0.0
-97.399167,20.2575,VER,ESPVC,"El Espinal, Ver.",13.6
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",0.0
-96.9975,18.897778,VER,FORVC,"FortÌn, Ver.",38.0
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",9.0
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",39.8
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",22.4
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",23.4
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",17.0
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",1.1
-96.884444,19.604722,VER,INCVC,"Ingenio ConcepciÛn, Ver.",76.0
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",21.6
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",14.3
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",19.0
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",146.9
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",36.9
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",5.9
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",117.5
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",1.7
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",5.0
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",68.2
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",0.0
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",12.0
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",25.5
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",80.3
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",0.0
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",20.8
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",12.6
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",122.8
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",47.5
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",18.5
-97.1,18.85,VER,ORIZABAob,"Observatorio de Orizaba, Ver. SMN*",67.2
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",62.9
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",81.6
-96.918056,19.48,VER,PAVVC,"Pacho Viejo, Ver.",52.1
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",66.6
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",17.3
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",9.2
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",17.1
-96.979722,19.588611,VER,PILVC,"Piletas, Ver.",72.9
-98.176667,22.06,VER,PNCVC,"P·nuco, Ver.",10.5
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",29.5
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",26.0
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",28.5
-98.356667,21.297778,VER,PSNVC,"PlatÛn S·nchez, Ver.",53.1
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",19.3
-96.704444,18.821944,VER,PTEAUTOPISTA,"Puente de la Autopista, Ver. SGT*",39.0
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",28.0
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",3.5
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",51.2
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",9.1
-96.921389,19.578611,VER,SEDVC,"SedeÒo, Ver.",39.8
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",2.6
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",7.9
-96.130556,19.085833,VER,SJNVC,"San JosÈ Novillero, Ver.",0.1
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",99.0
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",13.2
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",55.0
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",62.7
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",55.0
-97.125278,18.579722,VER,TLQVC,"Tlaquilpa, Ver.",17.0
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",166.0
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",52.4
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",102.2
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",82.6
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",23.9
-98.153056,21.039722,VER,TRRVC,"Terrerillos, Ver.",34.0
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",15.2
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",61.3
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",0.4
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",10.0
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",42.4
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",38.0
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",62.5
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",27.9
-96.871667,19.511667,VER,XOLVC,Xalapa Olmos,28.0
-96.915556,19.565833,VER,XREVC,"Xalapa RevoluciÛn, Ver.",44.0
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",33.9
-96.777778,19.863889,VER,YECVC,"Yecuatla, Ver.",19.3
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",0.5
-89.681111,20.649444,YUC,ABAYC,"Abal·, Yuc.",53.0
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",55.0
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",66.5
-90.3825,20.858056,YUC,CELYC,"Celest˙n, Yuc. SMN*",19.2
-89.657222,20.983611,YUC,CHMR_MERIDA,"Centro HidrometeorolÛgico Regional MÈrida, Yuc. SMN*",53.2
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",45.7
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",54.5
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",63.3
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",78.0
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",32.8
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",65.7
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",61.2
-89.4375,21.105556,YUC,MOCYC,"Mococh·, Yuc.",47.7
-89.291667,21.094167,YUC,MTOYC,"Motul, Yuc.",51.6
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",35.1
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",49.5
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",196.0
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",76.4
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",79.4
