LON,LAT,EDO,CLAVE,ESTACION,jun-22
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",402.0
-96.844722,19.068889,VER,TEPATLAXCO,"Tepatlaxco, Ver. SGT*",470.7
-97.125278,18.579722,VER,TLQVC,"Tlaquilpa, Ver.",367.8
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",403.0
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",106.8
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",261.3
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",317.0
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",382.5
-98.153056,21.039722,VER,TRRVC,"Terrerillos, Ver.",150.6
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",234.8
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",192.8
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",311.9
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",269.6
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",308.8
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",316.9
-96.901111,19.534722,VER,XDAVC,"Xalapa Dos de Abril, Ver.",322.6
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",342.3
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",339.4
-96.871667,19.511667,VER,XOLVC,Xalapa Olmos,330.2
-96.915556,19.565833,VER,XREVC,"Xalapa RevoluciÛn, Ver.",284.5
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",266.9
-96.777778,19.863889,VER,YECVC,"Yecuatla, Ver.",283.0
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",35.0
-89.681111,20.649444,YUC,ABAYC,"Abal·, Yuc.",184.5
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",188.0
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",237.5
-90.3825,20.858056,YUC,CELYC,"Celest˙n, Yuc. SMN*",44.6
-89.657222,20.983611,YUC,CHMR_MERIDA,"Centro HidrometeorolÛgico Regional MÈrida, Yuc. SMN*",164.0
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",218.3
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",104.1
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",50.2
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",113.2
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",197.9
-89.681944,22.384167,YUC,ISLAPEREZmar,"Isla PÈrez, Yuc. SEMAR*",9.1
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",159.1
-89.4375,21.105556,YUC,MOCYC,"Mococh·, Yuc.",50.0
-89.291667,21.094167,YUC,MTOYC,"Motul, Yuc.",146.6
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",203.1
-89.394722,20.291111,YUC,OXKUTZCAB,"Oxkutzcab, Yuc. SMN*",61.8
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",120.8
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",214.1
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",62.9
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",78.2
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",218.7
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",275.3
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",126.3
-87.988889,21.161389,YUC,TIZIMIN,"TizimÌn, Yuc. SMN*",24.4
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",204.9
-89.047222,20.030278,YUC,TNTYC,"TantaquÌn, Yuc. SMN*",0.3
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",126.5
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",163.0
-102.951667,22.823611,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",63.0
-102.889167,22,ZAC,CHIZC,"El Chique, Zac.",43.4
-101.389444,24.621389,ZAC,CORZC,"ConcepciÛn del Oro, Zac.",33.0
-102.346944,22.453056,ZAC,CUAZC,"Ciudad CuauhtÈmoc, Zac.",24.5
-103.093611,23.693056,ZAC,ELCZC,"El Cazadero, Zac.",49.1
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",24.6
-103.339722,21.649444,ZAC,EXCZC,"Miguel Alem·n, Zac.",144.0
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",20.1
-103.093333,21.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",96.0
-102.506667,22.745556,ZAC,GPEZC,"Guadalupe, Zac.",52.1
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",12.0
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",67.5
-103.113889,21.404167,ZAC,JCHZC,"Juchipila, Zac.",90.8
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",34.9
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",48.5
-103.603056,22.687222,ZAC,LFLZC,"La Florida, Zac.",61.6
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",61.0
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",8.2
-103.383333,22.836667,ZAC,LOBZC,"Manuel Felgueres, Zac.",51.0
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",22.3
-103.207222,23.179444,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",33.2
-103.443056,24.2875,ZAC,MGAZC,"Miguel Auza, Zac.",42.0
-103.362222,21.212778,ZAC,MORZC,"Mezquital del Oro, Zac.",133.5
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",55.9
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",75.1
-102.269444,22.577778,ZAC,OCAZC,"Ojo Caliente, Zac.",37.7
-102.796667,22.347222,ZAC,PALZC,"Palomas, Zac.",28.5
-101.399167,22.117778,ZAC,PINZC,"Pino Su·rez, Zac.",17.1
-102.897222,21.723056,ZAC,PMOZC,"Los MoraleÒos, Zac.",74.4
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",38.4
-102.8825,24.326111,ZAC,SFOZC,"San Francisco, Zac.",17.5
-103.488889,24.289167,ZAC,SGOZC,"Santiago, Zac.",30.9
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",52.6
-103.493333,22.333056,ZAC,STEZC,"Independencia Nacional, Zac.",49.2
-103.112778,22.925833,ZAC,STRZC,"Santa Rosa, Zac.",65.1
-102.859167,22.120833,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",48.5
-103.88,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",84.5
-103.461944,21.468611,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",74.6
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",64.4
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",173.7
-103.337778,21.604722,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",107.6
-102.506111,22.746667,ZAC,ZA2ZC,"Zacatecas, Zac. SMN*",0.5
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",64.8
