LON,LAT,EDO,CLAVE,ESTACION,dic-22
-99.120556,22.852778,TAMPS,LSRTP,"La Servilleta, Tamps.",0.02
-99.551111,24.566667,TAMPS,MAGTP,"Magueyes, Tamps.",9.8
-99.546944,24.570278,TAMPS,MAGUEYES,"Magueyes, Tamps. SGT*",5.8
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",5.14
-97.844167,22.283889,TAMPS,MDRTP,"Madero, Tamps.",35.4
-98.586389,25.1175,TAMPS,MENTP,"Mendez, Tamps.",33.4
-99.040833,26.374167,TAMPS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",15.21
-98.916111,26.242222,TAMPS,MGOTP,"Marte Rodolfo GÛmez, Tamps.",6.4
-98.705556,22.795833,TAMPS,MGSTP,"MagiscatzÌn Dos, Tamps.",2.8
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",7.21
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",6.4
-99.53,27.44,TAMPS,NUEVOLAREDO,"Nuevo Laredo, Tamps. SGT*",3.25
-98.633889,22.494444,TAMPS,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",7.7
-99.490278,27.495556,TAMPS,NVLTP,"Nuevo Laredo, Tamps.",1.3
-98.901944,24.041389,TAMPS,PADILLA,"Padilla, Tamps. SGT*",1.1
-98.9,24.05,TAMPS,PADTP,"Padilla, Tamps.",1.3
-97.8,25.8,TAMPS,PANTP,"Pueblo An·huac, Tamps.",5.53
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",0
-98.867778,24.115,TAMPS,PILON,"PilÛn, Tamps. SGT*",2
-99.019167,24.208056,TAMPS,PILTP,"PilÛn, Tamps.",2.1
-99.555833,24.2475,TAMPS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",1.55
-99.554444,24.236667,TAMPS,PPJMENDEZ,"Presa Pedro JosÈ MÈndez, Tamps. SGT*",0.19
-99.5975,24.184167,TAMPS,PTODEVALLES,"Puerto de Valles, Tamps. SGT*",0.9
-98.666667,23.961389,TAMPS,PVGUERRERO,"Presa Vicente Guerrero, Tamps. SGT*",0.8
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",2.11
-99.026111,22.843056,TAMPS,RFRTP,"RÌo FrÌo, Tamps.",0
-98,25.966667,TAMPS,RIBTP,"RÌo Bravo, Tamps.",15.21
-97.991944,23.259444,TAMPS,RSPTP,"Rep˙blica EspaÒola, Tamps.",15.7
-98.285833,26.079722,TAMPS,RYATP,"S-J-3-42 Reynosa, Tamps.",15.21
-98.883333,26.166667,TAMPS,RYNTP,"S-J-2-9 Reynosa, Tamps.",15.21
-99.093056,23.031389,TAMPS,SBNTP,"Sabinas, Tamps.",0
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",0.6
-98.787222,23.083611,TAMPS,SGBTP,"San Gabriel, Tamps.",0.9
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",1.8
-98.574722,25.135556,TAMPS,SNLORENZO,"San Lorenzo, Tamps. SGT*",1
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",1.7
-97.876111,22.238333,TAMPS,TMPTP,"Tampico, Tamps.",15.31
-98.422778,22.423889,TAMPS,TMSTP,"TamesÌ, Tamps.",12.81
-97.804167,25.906111,TAMPS,VCATP,"Villa C·rdenas, Tamps.",6.02
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",0.9
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",6.64
-99.551111,24.566667,TAMPS,VSMTP,"Victoria San Marcos, Tamps.",1.4
-98.131111,19.428611,TLAX,APITL,"Apizaco, Tlax.",12
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",26.5
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",18.8
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",44.5
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",5
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",9
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",4.6
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",6
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",16.51
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",54.05
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",8.64
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",370.01
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",17.01
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",87.33
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",311.74
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",54
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",26.01
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",344
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",62.3
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",15.04
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",2.4
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",79.7
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",17.71
-97.545,21.068333,VER,CLHVC,"Chalahuite, Ver.",64.03
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",29.29
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",161
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",19.63
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",49.33
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",4.01
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",23.62
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",68
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",21.03
-96.9975,18.897778,VER,FORVC,"FortÌn, Ver.",24.7
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",61.3
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",38.8
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",14.5
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",13.8
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",29.5
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",9.22
-96.884444,19.604722,VER,INCVC,"Ingenio ConcepciÛn, Ver.",19.52
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",42.8
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",95.9
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",23
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",352.5
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",34.74
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",111.8
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",361.51
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",61.2
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",5
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",18
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",9
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",29.81
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",56.04
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",18.53
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",15.5
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",101.3
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",108.73
-96.873611,19.650556,VER,NACVC,"Naolinco AC, Ver.",33.22
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",24.67
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",12.7
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",29.5
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",14.2
-96.918056,19.48,VER,PAVVC,"Pacho Viejo, Ver.",27.64
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",271.53
-94.193611,17.872778,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",361.03
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",46.7
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",19.81
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",29.27
-96.979722,19.588611,VER,PILVC,"Piletas, Ver.",33.85
-98.176667,22.06,VER,PNCVC,"P·nuco, Ver.",8.32
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",9.6
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",40.53
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",22.03
-98.356667,21.297778,VER,PSNVC,"PlatÛn S·nchez, Ver.",42.8
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",10.4
-96.704444,18.821944,VER,PTEAUTOPISTA,"Puente de la Autopista, Ver. SGT*",44.6
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",29.08
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",187.52
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",61.5
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",5.62
-96.921389,19.578611,VER,SEDVC,"SedeÒo, Ver.",14.12
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",82.9
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",29.25
-96.130556,19.085833,VER,SJNVC,"San JosÈ Novillero, Ver.",17.9
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",374.31
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",74.4
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",20
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",31.9
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",57
-97.125278,18.579722,VER,TLQVC,"Tlaquilpa, Ver.",71.63
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",237
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",8.9
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",53
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",74.54
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",18.12
-98.153056,21.039722,VER,TRRVC,"Terrerillos, Ver.",44.2
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",44.2
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",297.32
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",15.82
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",6.01
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",16.86
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",30.72
-96.901111,19.534722,VER,XDAVC,"Xalapa Dos de Abril, Ver.",15.03
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",8.86
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",8.65
-96.871667,19.511667,VER,XOLVC,Xalapa Olmos,9.83
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",8.63
-96.777778,19.863889,VER,YECVC,"Yecuatla, Ver.",45.3
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",22
-89.681111,20.649444,YUC,ABAYC,"Abal·, Yuc.",17.5
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",6.01
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",43.6
-90.3825,20.858056,YUC,CELYC,"Celest˙n, Yuc. SMN*",38
-89.657222,20.983611,YUC,CHMR_MERIDA,"Centro HidrometeorolÛgico Regional MÈrida, Yuc. SMN*",31
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",13.9
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",47.1
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",85.9
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",59.7
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",35.62
-89.681944,22.384167,YUC,ISLAPEREZmar,"Isla PÈrez, Yuc. SEMAR*",137.65
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",42.61
-89.4375,21.105556,YUC,MOCYC,"Mococh·, Yuc.",26
-89.291667,21.094167,YUC,MTOYC,"Motul, Yuc.",22.45
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",71.53
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",30.01
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",18.05
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",123.01
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",94.8
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",109.8
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",29.45
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",137.31
-89.047222,20.030278,YUC,TNTYC,"TantaquÌn, Yuc. SMN*",11.61
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",30.82
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",0
-102.889167,22,ZAC,CHIZC,"El Chique, Zac.",0
-101.389444,24.621389,ZAC,CORZC,"ConcepciÛn del Oro, Zac.",0
-103.093611,23.693056,ZAC,ELCZC,"El Cazadero, Zac.",0
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",0
-103.339722,21.649444,ZAC,EXCZC,"Miguel Alem·n, Zac.",0.01
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",0
-103.093333,21.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",0
-102.506667,22.745556,ZAC,GPEZC,"Guadalupe, Zac.",0
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",0
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",0
-103.113889,21.404167,ZAC,JCHZC,"Juchipila, Zac.",0
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",0.01
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",0
-103.603056,22.687222,ZAC,LFLZC,"La Florida, Zac.",0.01
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",0
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",0
-103.383333,22.836667,ZAC,LOBZC,"Manuel Felgueres, Zac.",0
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",0
-103.207222,23.179444,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",0
-103.443056,24.2875,ZAC,MGAZC,"Miguel Auza, Zac.",0
-103.362222,21.212778,ZAC,MORZC,"Mezquital del Oro, Zac.",0
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",0
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",0
-102.269444,22.577778,ZAC,OCAZC,"Ojo Caliente, Zac.",0
-102.796667,22.347222,ZAC,PALZC,"Palomas, Zac.",0
-101.399167,22.117778,ZAC,PINZC,"Pino Su·rez, Zac.",0
-102.897222,21.723056,ZAC,PMOZC,"Los MoraleÒos, Zac.",0.01
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",0
-103.488889,24.289167,ZAC,SGOZC,"Santiago, Zac.",0
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",0.1
-103.493333,22.333056,ZAC,STEZC,"Independencia Nacional, Zac.",0
-103.112778,22.925833,ZAC,STRZC,"Santa Rosa, Zac.",0
-102.859167,22.120833,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",0
-103.88,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",0
-103.461944,21.468611,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",0
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",0.41
-103.337778,21.604722,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",0
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",0.01
